LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,BAD
14700,49264,68591,0,6,9,0,0,237.8391591,0,18,31.25670012,0
14700,99343,125821,0,2,5,0,0,257.0475443,2,41,39.83207903,0
14700,30306,44195,1,6,9,0,1,87.43122628,2,12,29.40493516,0
14700,47177,68456,1,4,3,0,0,193.6850688,2,18,34.54253324,0
14700,30210,42751,0,2,17,0,0,86.64182333,0,17,23.39736224,0
14700,51829,69136,0,6,14,0,0,169.9853078,0,18,35.63539385,1
14700,148396,162403,0,2,13,0,0,163.4989942,0,31,35.42841566,1
14700,74829.24905,102595.921,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,24.59537785,0
14700,10098,51653,0,4,3,0,0,302.652472,0,16,18.42392382,0
14700,76888,96552,0,4,9,2,0,189.5639063,0,30,29.41770877,0
14700,89448,115380,0,1,11,0,0,222.8150889,0,12,40.52479687,0
14700,94672,98172.84623,0,6,14,0,1,67.03803191,0,11,40.31743443,1
14700,106417,123580,1,4,9,0,0,166.4960653,3,31,29.31671006,0
14700,27235,39102,1,6,8,0,0,71.42081509,2,11,29.15169816,0
14700,77565,101320,1,4,6,0,0,120.8273719,0,26,25.27620451,0
14700,33150,46053,1,6,8,0,0,76.91471756,2,11,30.69643481,0
14700,65660,81937,0,1,2,0,0,106.6575189,1,19,25.19780688,0
14700,35164,68061,0,4,5,0,0,245.6705776,1,16,23.11228982,0
14700,14275,90376,1,6,14,0,1,273.6025171,0,23,26.84247974,0
14700,63000,89250,0,4,4,0,0,87.46666667,0,28,39.38764489,1
14700,82967,114835,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,34.47807397,0
14700,90662,111778,0,4,1,1,1,148.4232463,0,33,31.77010155,0
14700,35832,66260,0,4,7,0,0,277.7940868,0,16,23.70535928,0
14800,76875,95893,0,6,4,2,0,88.75457479,0,21,24.22469542,0
14800,100255,116160,0,6,10,0,0,184.7772142,0,26,34.48399039,0
14800,53738,66258,0,6,7,0,0,240.8634414,0,17,34.53249609,0
14800,50570,69422,0,6,3,0,0,191.1779415,0,13,36.64708052,0
14800,69460.45297,98172.84623,1,4,0,0,0,150.1901834,1.782764811,21.21126761,39.38764489,1
14800,64365,85272,0,6,0,1,0,242.552368,2,26,29.81963439,0
14800,74829.24905,43475,0,6,9.154940986,0,0,339.7,1.032749077,17,33.25312863,0
14800,49000,98900,1,6,0.1,0,3,51.66666667,1,10,33.25312863,0
14800,38000,59000,0,6,6,1,0,107.5333333,2,10,33.25312863,0
14800,86861,93341,1,1,9.154940986,0,0,162.0239464,0,26,42.89716211,0
14800,46698,60679,0,6,6,1,0,126.4938052,2,10,28.39481736,0
14800,30282,61986,0,4,7,0,0,249.2488046,0,16,21.00928089,0
14800,41807,50931,0,4,4,0,0,269.7185483,1,35,38.50788773,0
14800,43983,60826,0,6,4,1,1,113.8979666,1,9,27.10808171,0
14800,63508,87310,0,6,2,0,0,127.1652299,3,10,38.95372268,0
14800,60573,93187,0,6,0,0,0,30.00947426,2,3,39.08020712,0
14800,16448,38774,0,1,7,0,0,91.00553985,0,16,19.24035126,0
14800,73887,109451,0,6,6,0,0,81.31481864,2,13,33.98140835,0
14900,65303,84590,0,1,6,0,0,121.0649537,1,19,22.57682394,0
14900,101179,117405,1,1,2,0,0,133.9305097,1,22,35.54740722,0
14900,70872,88731,0,6,4,0,0,243.9979348,3,26,29.04802062,0
14900,55480,76464,1,6,15,0,1,122.0894998,5,20,43.06260476,1
14900,56506,81390,1,4,12,0,2,170.7666667,0,14,33.25312863,0
14900,45701,78186,0,2,5,0,0,125.0313534,1,8,26.34385565,0
14900,85486,97795,1,1,9.154940986,0,0,173.010785,1,26,41.58352917,0
14900,66329,100824,1,4,9,0,0,279.2407514,0,11,36.19837544,0
14900,89872,118027,0,4,0,1,1,155.4454529,1,34,33.13569677,0
14900,74829.24905,44066,1,6,0,0,0,313.7797311,1,8,27.75194278,0
14900,87167,114219,0,4,8,0,0,194.1131735,2,36,41.3297639,0
14900,57557,80611,0,6,12,0,0,103.1065045,0,7,39.84087535,1
14900,65843,86628,1,6,9.154940986,0,0,288.581891,0,20,28.27556284,0
14900,22245,31531,0,1,7,0,0,91.07421818,0,16,21.62058028,0
14900,44588,72331,0,4,6,0,0,156.3317445,2,11,28.16444054,0
14900,82930,103352,1,4,6,0,0,105.675978,0,27,27.47381473,0
14900,87391,99494,1,6,18,0,0,134.8599969,4,23,29.53505856,0
14900,97646,139884,1,4,13,0,0,119.0831164,5,22,36.36059707,0
14900,49849,70075,0,1,0,0,0,153.691869,0,25,30.9009156,0
14900,97930,113886,0,1,3,0,0,267.8272583,0,33,28.42029335,0
14900,51219,144894,0,6,1,0,0,275.2831155,5,42,39.32388512,0
14900,48649,81342,0,2,3,0,0,110.0567314,0,8,28.8023987,0
14900,69723,83553,0,1,5,0,0,114.8555346,1,19,22.9572918,0
14900,72637,103297,0,6,4,2,0,83.46608634,0,20,22.55303962,0
14900,60667,81293,0,6,6,0,0,187.0023549,1.032749077,21.31703607,27.5737365,0
14900,45797,71942,0,6,11,0,0,233.6787307,0,17,33.55026521,0
14900,36120,57095,0,4,4,0,0,239.0236755,1,35,38.17162353,0
15000,69460.45297,54869,0,1,8,0,0,150.1901834,1.782764811,21.21126761,39.38764489,1
15000,81483,134347,0,4,14,0,0,305.9150757,0,18,29.65356348,0
15000,93226,108149,0,3,11,0,1,152.7976908,1,17,34.25026619,0
15000,45000,85000,1,2,11,0,0,110,0,31,39.38764489,1
15000,69460.45297,98172.84623,1,6,1,1,0,108.5333333,0,22,39.38764489,1
15000,63000,100050,0,6,8.027802491,1,0,135.3,1,20,39.38764489,1
15000,4734,55500,1,6,24,2,0,14.6,1,1,39.38764489,1
15000,69460.45297,27500,1,6,11,1,1,62.3,2,3,39.38764489,1
15000,8200,42075,0,4,18,1,0,122.2331482,0,23,39.38764489,1
15000,98000,132790,0,6,1.5,0,3,107.6666667,1,21,39.38764489,1
15000,49200,72900,0,6,10,0,0,174.0332996,1,16,39.38764489,1
15000,163000,207562,0,4,6,0,0,247.5842491,1,27,39.38764489,1
15000,45000,68250,0,6,7,0,1,55.96666667,0,4,39.38764489,1
15000,86000,98172.84623,0,2,1,0,0,63.7,1,27,39.38764489,1
15000,83000,114000,0,4,18,0,0,207.2333333,0,27,39.38764489,1
15000,40772,62025,1,6,8.027802491,0,1,120.6,2,19,39.38764489,1
15000,20000,47394,1,6,13,0,0,66.13333333,0,11,39.38764489,1
15000,38000,73200,0,6,6,0,0,171.3,0,17,39.38764489,1
15000,69460.45297,98172.84623,0,6,0,2,1,91.26666667,1,10,39.38764489,1
15000,89000,122400,1,2,1,0,2,136.4666667,0,19,39.38764489,1
15000,48786,72500,0,6,10,0,0,75.4,2,9,39.38764489,1
15000,57900,88200,0,4,10,0,0,150.1901834,1.782764811,21.21126761,39.38764489,1
15000,34200,38900,0,6,9.2,0,0,170.7,4,21,39.38764489,1
15000,106239,135942,0,4,19.5,0,1,9.1,2,24,39.38764489,1
15000,18500,19000,0,6,2,0,1,20.16666667,0,2,39.38764489,1
15000,71269,97500,0,6,9,0,0,118.1666667,1,19,39.38764489,1
15000,96931,137390,0,6,0.2,0,0,114.8666667,1,16,39.38764489,1
15000,69460.45297,74750,0,6,8.027802491,0,0,150.1901834,1.782764811,21.21126761,39.38764489,1
15000,2619,57310,0,3,0.3,0,0,322.6,0,6,33.25312863,0
15000,50000,90000,0,4,5.5,0,0,130.8666667,2,22,33.25312863,0
15000,18000,163580,1,5,7,0,0,304.3666667,0,27,33.25312863,0
15000,62000,94575,1,4,23,0,0,238.4,1,24,33.25312863,0
15000,48882,156000,0,4,20,0,0,239.5,0,28,33.25312863,0
15000,74829.24905,48800,0,1,2,0,0,86.26666667,2,9,33.25312863,0
15000,42720,70000,0,6,1,0,2,289,1,10,33.25312863,0
15000,73335,99400,0,4,0.5,0,0,273.9333333,2,21,33.25312863,0
15000,125000,154000,0,2,9.154940986,0,0,223.2030702,0,19,33.25312863,0
15000,135442,175900,0,2,11,0,0,247.5666667,0,21,33.25312863,0
15000,74829.24905,94000,0,6,9.154940986,0,0,186.7,1,10,33.25312863,0
15000,53000,83400,1,4,5,0,0,120.3,0,13,33.25312863,0
15000,54261,88000,0,4,10,0,0,187.0023549,1,16,33.25312863,0
15000,94705,114400,0,6,9,0,0,300.2666667,2,19,33.25312863,0
15000,42657,65000,0,4,18,0,0,181.6,0,23,33.25312863,0
15000,122486,159000,0,1,5,0,0,137,1,21,33.25312863,0
15000,48000,105000,1,1,2,0,3,142,1,24,33.25312863,0
15000,86177,111500,0,6,14,0,0,133.9333333,2,9,33.25312863,0
15000,72000,95000,0,6,0,0,0,147.1,1,18,33.25312863,0
15000,59000,86420,0,1,1.5,0,0,160.3,0,25,33.25312863,0
15000,92000,154000,0,2,1,0,0,207.9666667,1,19,33.25312863,0
15000,89126,118300,0,1,0.4,0,3,263.1666667,1,30,33.25312863,0
15000,95300,135700,0,1,3,0,0,115.6666667,3,16,33.25312863,0
15000,36900,58600,1,6,26,0,0,247.1,0,14,33.25312863,0
15000,100000,115000,0,4,1,0,0,128.8666667,0,30,33.25312863,0
15000,116000,202800,0,6,3.5,0,0,202.9666667,0,17,33.25312863,0
15000,84000,110975,0,6,20,0,0,282.1666667,1,17,33.25312863,0
15000,15832,35300,0,1,1,0,0,211.0333333,0,16,33.25312863,0
15000,89200,114750,0,4,11,0,0,114.6,0,27,39.38764489,1
15000,42006,98172.84623,0,6,10,0,1,75.33333333,0,33,39.38764489,1
15000,153000,185625,0,2,8,0,2,154.2,1.782764811,31,39.38764489,1
15000,116400,146450,0,6,17.5,0,1,255.6666667,1,29,39.38764489,1
15000,6124,35000,1,6,1.5,1,0,91.26666667,0,5,39.38764489,1
15000,18900,80400,0,4,7,0,1,142,0,12,39.38764489,1
15000,54294,85460,0,6,18,0,3,118.6666667,1,23,39.38764489,1
15000,73500,105000,0,6,1,0,2,205.9333333,2,25,39.38764489,1
15000,68000,96000,0,2,12,0,3,109.5666667,0,24,39.38764489,1
15000,62100,40000,0,4,1,0,0,111.6,2,13,39.38764489,1
15000,74000,90000,0,4,9,1,3,136.9666667,0,27,39.38764489,1
15000,54000,72865,0,1,2.9,0,1,145.1,1,15,39.38764489,1
15000,61438,127300,0,5,4,1,3,134.2666667,1,17,39.38764489,1
15000,79000,108000,1,6,0.4,0,0,385.5,3,31,39.38764489,1
15000,77544,102000,0,3,4,0,0,11.7,2,35,39.38764489,1
15000,61265,98172.84623,0,1,22,0,0,186.6666667,1,21,39.38764489,1
15000,96983,140487,1,4,15,0,0,132.421919,4,21,35.3484859,0
15000,26284,40908,0,4,20,0,1,198.8312038,1,16,32.01239231,0
15000,5627,64962,0,3,0,0,0,341.5020847,0,6,39.9967104,0
15000,73187,111623,0,6,4,0,0,98.13989369,2,14,36.23723367,0
15000,65584,92582,0,6,10,0,0,82.94897322,2,10,34.3172408,0
15000,84832,107207,1,6,19,0,0,124.4505323,4,23,28.55818348,0
15000,89165,106392,0,3,12,0,2,166.085018,0,17,35.0331025,0
15000,44623,72225,0,6,1,0,0,268.4203579,0,21,28.13158042,0
15100,140193,176342,0,2,11,0,0,248.1884191,0,20,30.0801582,0
15100,81461,93548,0,6,2,0,0,160.1036,0,22,41.00736353,0
15100,74829.24905,53238,0,6,9.154940986,0,0,350.9611645,1.032749077,16,34.05584767,0
15100,73505,109656,0,6,5,0,0,81.96415129,2,13,36.46121054,0
15100,72645,106343,0,6,5,0,0,80.77214991,2,13,34.47559678,0
15100,49533,63607,0,6,2,0,0,180.5232928,0,14,36.37718295,0
15100,68043,80686,0,1,4,0,0,119.6724909,1,20,21.41822746,0
15100,74829.24905,57940,0,1,0,0,0,86.89492992,1,8,38.85034854,0
15100,96763,114896,1,1,2,0,0,144.52965,0,21,36.37170403,0
15100,54000,77542,1,4,13,1,1,122.5666667,1,26,39.38764489,1
15100,38549,59853,0,6,5,0,0,104.1832474,2,9,29.14186281,0
15100,69460.45297,98172.84623,0,6,0,0,0,150.1901834,0,0,39.38764489,1
15100,60264,87110,1,4,5,0,0,111.399385,0,13,26.06204325,0
15100,53549,99812,0,4,4,0,0,127.1221472,2,21,37.95710368,0
15100,44959,68483,0,2,27,1,0,279.9479886,1,17,37.18094785,0
15100,101378,143229,1,4,12,0,0,129.5373152,4,21,36.77621277,0
15100,45579,54065,0,6,9.154940986,0,0,79.75739031,0,15,41.44733187,0
15100,26196,45657,1,6,9,0,0,86.71659339,1,12,29.32175447,0
15100,127045,163833,0,1,4,0,0,135.9752767,0,21,25.86181234,0
15100,44700,76456,0,2,5,0,0,134.5043482,0,9,29.38399653,0
15100,39679,62674,0,6,5,1,0,95.59910086,1,9,28.50559056,0
15100,74829.24905,32289,0,6,13,0,0,81.95405483,1,9,33.53470838,0
15100,81298,108947,0,4,9,0,0,194.4434657,1,35,42.24594075,0
15100,74829.24905,98114,0,6,9.154940986,0,0,198.0753807,1,10,31.54584266,0
15200,58000,77000,0,6,0.9,1,0,127.8666667,3,26,39.38764489,1
15200,5076,66536,0,3,2,0,0,323.1020042,0,5,40.25292875,0
15200,44414,60098,0,6,4,1,0,105.749642,2,9,27.37526941,0
15200,59544,86360,1,4,5,0,0,120.1367083,0,12,27.61633383,0
15200,87116,105971,1,6,21,0,0,147.9466798,4,24,27.96155021,0
15200,47453,73068,0,4,20,0,0,196.6996956,0,16,22.38385656,0
15200,137128,184660,0,2,11,0,0,254.3560201,0,21,28.81503564,0
15200,102925,114520,1,1,3,0,0,137.3893727,0,22,36.44647661,0
15200,85303,131022,0,4,14,0,0,295.495733,0,18,29.60992004,0
15200,49428,62696,0,2,27,0,0,265.3953128,1,16,38.50079645,0
15200,69320,89644,0,6,11,0,0,91.74348238,2,11,31.11492975,0
15200,47200,74510,0,4,17,0,0,174.5215618,0,23,41.86337612,0
15200,20005,39605,0,2,8,0,0,96.73490299,0,10,21.74161074,0
15200,142766,177998,0,2,12,0,0,260.3834391,0,21,27.53327222,0
15200,96341,118734,0,6,1,1,0,90.7327804,1,26,39.14005597,1
15200,34854,63519,0,4,6,0,0,275.4796976,0,15,20.78514557,0
15200,41049,50892,0,4,1,0,0,276.1673578,1,34,38.37983372,0
15200,43961,62171,0,6,9.154940986,0,0,124.8068459,1,18,39.58005434,0
15200,90108,118941,1,2,2,0,2,170.9389426,0,25,41.15750106,0
15200,40341,58834,0,6,9.154940986,0,0,100.0144552,0,15,41.10267691,0
15200,7879,95124,1,6,13,0,1,270.2858992,0,22,29.16014082,0
15200,65000,92000,0,1,1,0,0,152.1333333,4,20,33.25312863,0
15200,102699,121925,1,1,2,0,0,155.9201487,0,22,36.74563904,0
15200,74829.24905,100320,0,6,9.154940986,0,0,190.256476,0,9,33.79999228,0
15200,77636,95682,0,4,10,1,1,335.8413218,1.032749077,41,37.98254375,0
15200,71233,84439,0,6,1,0,0,242.9833214,2,26,32.21005036,0
15200,8723,66817,0,3,0,0,0,309.5026335,0,5,37.7638359,0
15200,64028,95482,0,1,2,0,0,174.1643955,0,24,24.86160353,0
15200,53433,114245,1,1,2,0,3,155.3674866,1,24,36.95461516,0
15200,59745,81269,0,6,8,0,0,187.0023549,1.032749077,21.31703607,26.98558122,0
15300,65298,94301,0,1,1,0,0,150.4998679,4,19,31.35764214,0
15300,22057,44461,0,1,1,0,0,210.2754761,0,16,40.43225224,0
15300,22079,168281,1,5,8,0,0,301.4910256,0,27,27.7711227,0
15300,57840,86903,0,6,0,0,0,110.8272244,4,11,38.82617752,0
15300,14695,48095,0,4,1,0,0,301.6576658,0,16,19.01244637,0
15300,83039,99630,0,4,8,1,2,354.4602994,1.032749077,42,38.26595101,0
15300,62094,96938,0,4,9,0,0,187.0023549,0,15,25.40714251,0
15300,82439,99896,0,4,1,0,0,281.2003291,1,21,39.4088714,0
15300,83004,121108,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,36.82339319,0
15300,39065,54970,0,6,9.154940986,0,0,73.75669023,0,15,41.82308472,0
15300,79541,94973,0,6,5,2,0,76.2075921,0,20,22.90250662,0
15300,81500,102000,1,4,3.5,0,0,123.7666667,1,25,33.25312863,0
15300,101000,112500,0,6,1,0,0,129.8666667,2,21,33.25312863,0
15300,42100,65000,0,6,7,0,0,95.33333333,3,15,33.25312863,0
15300,21383,38480,1,2,20,0,1,182.6,4,31,39.38764489,1
15300,96700,98172.84623,1,6,5,0,1,225.1666667,0,24,39.38764489,1
15300,101311,113253,0,6,0,0,0,140.0757712,1,21,40.66746229,0
15300,127172,156578,0,2,9.154940986,0,0,213.2860218,0,19,36.29035353,0
15300,88251,103063,1,6,18,0,0,127.5661883,3,23,28.17177747,0
15300,59083,96073,0,4,8,0,0,194.0054867,0,19,20.48797965,0
15300,109767,117552,0,4,0,0,0,125.9425923,0,30,37.68939304,0
15300,54412,95123,0,4,6,0,0,134.2426479,2,22,35.08572068,0
15300,53736,102094,1,6,0,0,2,33.44969444,1,10,40.1048096,0
15300,74829.24905,53184,0,1,1,0,0,81.62597086,1,9,39.00782276,0
15300,84989,98781,1,1,9.154940986,0,0,184.5457457,0,25,43.0169776,0
15300,33113,57991,0,6,4,0,0,122.5788363,1,16,40.56988842,0
15300,24025,42722,0,1,2,0,0,207.962141,0,15,37.1228372,0
15300,78375,108175,1,6,6,1,0,82.10483648,0,20,22.50324916,1
15300,77069,104534,0,4,0,0,0,276.9242472,2,21,39.24459954,0
15400,103934,113696,0,1,4,0,0,265.5863519,1,34,26.75040396,0
15400,32131,47338,1,6,9,0,0,93.3731422,1,11,31.40918636,0
15400,100848,129454,1,4,10,0,0,174.8965193,2,31,28.06559087,0
15400,48275,69427,0,4,17,0,0,202.5462196,0,15,23.16004059,0
15400,32855,69663,0,4,7,0,0,256.2275509,1,16,23.3103728,0
15400,10074,57135,0,4,4,0,0,310.3667568,0,16,17.60120617,0
15400,50402,65561,0,2,25,0,0,282.6229052,0,16,38.09790247,0
15400,59518,91172,0,1,2,0,0,159.0035106,0,25,24.9904907,0
15400,63456,96794,0,4,3,0,0,85.52936247,0,28,37.362645,1
15400,25822,43334,0,1,1,0,0,211.0166419,0,15,40.52940513,0
15400,104451,119195,0,1,5,0,0,264.7616522,0,34,29.96327278,0
15400,58085,91192,0,4,10,0,0,191.344217,0,19,21.36431232,0
15400,74829.24905,43899,1,6,0,0,0,324.5517414,1,9,27.77956059,0
15400,34574,69751,0,4,6,0,0,254.0561961,1,16,22.72101357,0
15400,110900,126400,0,6,16,0,0,179.5666667,1,18,33.25312863,0
15400,47749,74451,0,2,3,0,0,133.8993123,1,8,27.92203478,0
15400,74829.24905,55421,0,1,2,0,0,81.27851127,2,9,38.72389503,0
15400,73793,86176,0,6,2,1,0,229.3693761,3,26,30.95851999,0
15400,30703,57184,1,6,10,0,0,122.8043265,0,10,18.15090215,0
15400,28669,43078,0,2,14,1,0,108.1988949,1,17,24.67417485,0
15400,101981,145125,0,1,3,0,0,105.5525696,3,15,32.6994401,0
15400,7839,48276,0,4,4,0,0,315.1783185,0,16,18.30195947,0
15400,39452,56834,0,6,7,1,0,120.0565557,1,15,39.90893415,0
15400,50121,67755,0,6,3,0,0,168.748032,0,14,37.56086276,0
15500,57993,82248,0,6,10,0,0,173.0729685,0,16,32.14246898,1
15500,56206,137388,0,6,2,0,0,275.5235464,4,42,39.74429871,0
15500,158506,179499,0,4,8,0,0,195.6860259,4,26,40.73934639,0
15500,59316,80837,0,6,1,0,0,126.9127232,3,11,35.90146304,0
15500,127793,158580,0,2,9.154940986,0,0,229.3450754,0,19,39.50968107,0
15500,36650,62963,0,4,6,0,0,260.8567886,0,16,24.29905935,0
15500,74761,92729,0,4,9,0,1,339.0892634,1.032749077,42,37.47461725,0
15500,25448,39188,0,1,3,0,0,215.5924991,0,16,38.97511499,0
15500,93730,106841,0,3,13,0,1,132.8205709,0,18,33.29297369,0
15500,88929,115249,0,4,0,0,2,156.130914,0,34,32.0338704,0
15500,98646,115669,0,6,13,0,0,177.5489659,0,26,33.350529,0
15500,97596,119326,0,1,0,0,3,254.7077326,1,30,40.98730093,0
15500,48100,67000,0,6,15,0,0,150.1901834,1.782764811,21.21126761,39.38764489,1
15500,26452,43900,0,2,21,1,2,215.0666667,0,19,39.38764489,1
15500,28269,52822,1,6,9,0,0,120.6109212,1,9,18.18289192,0
15500,25751,43531,0,1,0,0,0,213.3592817,0,16,37.79499193,0
15500,46846,70082,0,4,7,0,0,152.1680601,2,12,30.13149723,0
15500,46125,63276,0,2,27,0,0,298.476411,0,16,39.30720132,0
15500,54653,73117,0,6,13,0,0,150.1901834,1.782764811,21.21126761,29.54185091,1
15500,20800,173566,1,5,6,0,0,292.0341855,0,26,25.56288193,0
15500,116543,133986,0,6,17,0,0,164.6813583,1,18,37.57081963,0
15500,17727,39746,0,1,1,0,0,204.0958698,0,16,40.66018644,0
15500,96426,122322,0,1,12,0,0,226.2845243,0,12,40.86810919,0
15600,74829.24905,66837,0,6,9,0,0,94.69068521,0,15,26.32256955,0
15600,83758,106992,1,4,3,0,0,127.6658177,1,24,39.01451939,0
15600,102572,112721,0,1,3,0,1,271.270791,0,33,29.63441489,0
15600,49151,62005,0,6,4,0,0,185.653088,0,14,36.02110045,0
15600,102881,117868,0,6,11,0,0,287.4411309,2,19,31.75987679,0
15600,104458,137583,0,6,1,0,0,280.789801,0,46,41.23523649,0
15600,27599,47615,1,6,10,0,0,90.3276282,1,12,29.67474957,0
15600,75701,106389,0,4,0,0,0,278.6803944,2,21,40.10825906,0
15600,62622,106824,1,4,9,0,0,261.0214154,0,11,34.97887956,0
15600,76724,96942,0,6,0,1,0,157.4109509,1,18,34.23989502,0
15600,89312,110431,1,4,2,0,0,110.4299504,1,25,39.2128036,0
15600,105959,121747,0,6,0,0,0,120.5331314,2,21,39.29481281,0
15600,58728,92443,1,4,6,0,0,128.0295993,0,13,28.48485856,0
15600,74156,101136,0,2,11,0,3,107.3884676,0,24,27.69600093,1
15600,92789,123455,0,6,13,0,0,176.7349322,0,26,36.54427311,0
15600,68056,103179,1,4,7,0,0,263.3894092,1,12,37.1830778,0
15600,62582,131510,0,5,2,0,2,122.6040529,1,17,38.5882224,1
15600,51990,141518,0,6,1,0,0,272.5030662,3,43,39.30182319,0
15700,64625,93272,0,1,0,0,0,178.8913882,0,24,23.74406826,0
15700,64793,99157,1,4,22,0,0,244.7316736,1,23,38.32818888,0
15700,135886,181894,0,2,10,0,0,247.9650654,0,21,30.32639892,0
15700,75764,97122,0,6,5,2,0,70.72519735,0,21,24.43178961,0
15700,35873,52800,1,6,10,0,0,128.2359137,0,10,20.95025208,0
15700,46423,72198,0,6,0,0,2,267.4388553,1,10,36.52931958,0
15700,48093,65686,0,4,3,0,0,149.9063788,1,12,30.48636123,0
15700,111367,127421,0,6,16,0,0,184.2348073,1,18,41.03530607,0
15700,85384,101302,0,6,1,0,0,128.2862471,0,22,41.56998354,0
15700,95128,122248,0,6,10,0,0,171.0217817,0,27,36.33260042,0
15700,74829.24905,28198,0,6,12,0,0,87.62052637,2,9,32.44547552,0
15700,64185,84000,0,6,0.2,2,2,112.0333333,2,26,33.25312863,0
15700,60316,80000,0,2,0.2,1,0,85.2,1,23,39.38764489,1
15700,83761,125860,1,6,1,0,0,150.1901834,0,0,39.38764489,1
15700,16804,34294,0,2,9,0,0,131.7734232,0,10,23.97970277,0
15700,122646,204282,0,6,2,0,0,201.9237078,0,17,26.31831366,0
15700,87754,103045,1,6,21,0,0,147.450177,4,23,29.18174264,0
15700,74829.24905,54557,0,1,2,0,0,93.04453952,2,8,41.25598551,0
15700,99618,131710,0,2,5,0,0,236.6809468,2,41,37.86554654,0
15700,81709,111127,1,4,4,0,0,123.6244484,0,25,37.5606476,0
15700,40314,60640,1,6,25,0,0,255.5274603,0,13,22.54068012,0
15700,46124,67964,0,4,6,0,0,155.7547891,2,12,28.79791858,0
15700,53478,68885,0,6,5,0,0,83.69551611,5,17,40.34993,1
15700,83830,122719,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,35.16514615,0
15800,91095,109401,0,3,12,0,1,154.3601832,0,17,33.52627067,0
15800,51281,144202,0,6,1,0,0,285.9978979,4,43,41.5380511,0
15800,9407,60165,0,3,1,0,0,310.6584212,0,5,40.0513062,0
15800,61073,90897,0,4,8,0,0,208.5007559,0,20,23.03574584,0
15800,74829.24905,30395,0,6,12,0,0,85.27403355,2,8,33.56526399,0
15800,89765,111792,0,4,1,0,2,143.3555312,1,34,33.05883512,0
15800,74829.24905,44144,1,6,0,0,0,315.8126317,1,9,25.65038413,0
15800,58100,83000,0,4,2,1,1,284.0666667,4,27,39.38764489,1
15800,69460.45297,58995,1,6,1,2,3,194.9870881,1,45,52.20316451,1
15800,104913,121214,0,4,2,0,0,134.0038302,0,21,44.91516055,1
15800,51163,157644,0,4,19,0,0,239.2247894,0,28,20.74752052,0
15800,101246,142340,0,1,2,0,0,109.2939326,2,16,33.77082855,0
15800,78905,97628,0,6,0,0,0,152.1711375,0,23,42.21828222,0
15800,74815,89721,0,2,16,0,0,150.1901834,0,0,37.98450463,1
15800,24939,39285,0,1,2,0,0,209.0374415,0,16,38.88812837,0
15800,103537,111139,0,1,3,0,1,252.2677576,1,34,27.67406397,0
15800,102552,138171,1,4,13,0,0,116.7631844,4,21,35.11315049,0
15800,58388,100944,1,6,0,0,3,51.52514753,1,10,39.86252014,0
15800,71820,89739,0,6,0,1,1,122.9555871,1,25,33.51907044,0
15800,94363,128434,0,2,4,0,0,241.7361259,2,42,39.22189168,0
15800,41661,80457,0,2,3,0,1,137.3175078,0,8,27.43409485,0
15800,20665,43790,0,2,8,0,0,108.4139366,0,11,22.82689244,0
15800,42504,64847,1,6,8.027802491,0,0,120.738013,2,18,36.83445756,1
15800,46716,60231,0,6,3,0,0,191.3237369,0,13,28.05360448,0
15800,69928,98172.84623,0,6,23,0,3,82.44398559,1,14,32.32726246,1
15800,74575,95815,0,6,7,2,0,69.5813481,0,21,24.10872688,0
15900,95120,114674,0,1,4,0,1,278.8920593,0,34,28.23229678,0
15900,46731,71521,0,4,18,0,0,192.1442355,0,22,40.36176991,0
15900,96854,156450,0,2,1,0,0,212.6660046,0,19,40.21338458,0
15900,65827,97935,0,1,1,0,0,160.4169586,4,20,32.60020273,0
15900,52012,105877,1,6,0,0,2,50.53156169,1,10,40.39225654,0
15900,50715,70467,0,6,0,0,1,285.3869287,0,10,36.05038237,0
15900,49516,105352,1,6,0,0,2,54.43732562,0,9,40.27060762,0
15900,94108,113888,1,1,2,0,0,140.5100538,0,21,36.31878818,0
15900,38514,50309,0,6,6,1,0,101.8261423,1,16,38.87780839,0
15900,79660,96393,0,6,4,2,0,84.205779,1,21,22.1131931,0
15900,102564,120724,0,4,0,0,0,125.8340702,0,30,37.99377579,0
15900,38860,68912,0,4,9,0,0,250.9275029,1,16,22.17526323,0
15900,101412,119751,0,6,9,0,0,299.953098,2,18,30.1768704,0
15900,97478,120514,0,1,1,0,3,264.2609164,1,29,41.84027524,0
15900,48563,64679,0,4,4,0,0,156.1013809,2,12,27.80854709,0
15900,42623,66458,0,4,4,0,0,146.8278925,1,12,30.28912984,0
15900,69548,89775,0,6,1,0,0,230.6730803,2,25,30.10831743,0
15900,43830,59530,0,6,4.6,1,0,148.1333333,1,27,39.38764489,1
15900,89500,104200,0,4,15,0,3,183.6333333,0,37,39.38764489,1
15900,107336,120451,0,6,1,0,0,123.4655194,2,21,37.99240801,0
15900,112973,129878,0,6,17,0,0,179.1340086,0,17,39.19202587,0
15900,101337,98172.84623,1,6,4,0,0,235.6274023,0,23,20.72337565,1
15900,68304,92271,0,6,1,1,2,113.2284034,2,25,32.88184693,0
